"ano","mun","idade_grp","sexo","causabas","obitos"
2012,"São Paulo","35-39","Masculino","(I20, I23-I25)",15
2012,"São Paulo","35-39","Masculino","(J45-J46)",2
2012,"São Paulo","35-39","Masculino","(N17-N19)",6
2012,"São Paulo","35-39","Masculino","(Outros)",1066
2012,"São Paulo","40-44","Feminino","(D65-D77)",5
2012,"São Paulo","40-44","Feminino","(E10-E14)",13
2012,"São Paulo","40-44","Feminino","(E66)",5
2012,"São Paulo","40-44","Feminino","(G10-G99)",8
2012,"São Paulo","40-44","Feminino","(I20, I23-I25)",16
2012,"São Paulo","40-44","Feminino","(I80-I82)",5
2012,"São Paulo","40-44","Feminino","(J40-J44)",10
2012,"São Paulo","40-44","Feminino","(J45-J46)",2
2012,"São Paulo","40-44","Feminino","(N17-N19)",2
2012,"São Paulo","40-44","Feminino","(Outros)",671
2012,"São Paulo","40-44","Masculino","(D65-D77)",3
2012,"São Paulo","40-44","Masculino","(E10-E14)",8
2012,"São Paulo","40-44","Masculino","(E66)",2
2012,"São Paulo","40-44","Masculino","(G10-G99)",9
2012,"São Paulo","40-44","Masculino","(I20, I23-I25)",36
2012,"São Paulo","40-44","Masculino","(I80-I82)",3
2012,"São Paulo","40-44","Masculino","(J40-J44)",6
2012,"São Paulo","40-44","Masculino","(J45-J46)",1
2012,"São Paulo","40-44","Masculino","(N17-N19)",9
2012,"São Paulo","40-44","Masculino","(Outros)",1449
2012,"São Paulo","45-49","Feminino","(D65-D77)",1
2012,"São Paulo","45-49","Feminino","(E10-E14)",24
2012,"São Paulo","45-49","Feminino","(E66)",12
2012,"São Paulo","45-49","Feminino","(G10-G99)",10
2012,"São Paulo","45-49","Feminino","(I20, I23-I25)",31
2012,"São Paulo","45-49","Feminino","(I80-I82)",3
2012,"São Paulo","45-49","Feminino","(J40-J44)",14
2012,"São Paulo","45-49","Feminino","(J45-J46)",4
2012,"São Paulo","45-49","Feminino","(N17-N19)",3
2012,"São Paulo","45-49","Feminino","(Outros)",971
2012,"São Paulo","45-49","Masculino","(D65-D77)",2
2012,"São Paulo","45-49","Masculino","(D80-D89)",1
2012,"São Paulo","45-49","Masculino","(E10-E14)",28
2012,"São Paulo","45-49","Masculino","(E66)",9
2012,"São Paulo","45-49","Masculino","(G10-G99)",10
2012,"São Paulo","45-49","Masculino","(I20, I23-I25)",52
2012,"São Paulo","45-49","Masculino","(I80-I82)",5
2012,"São Paulo","45-49","Masculino","(J40-J44)",11
2012,"São Paulo","45-49","Masculino","(J45-J46)",2
2012,"São Paulo","45-49","Masculino","(N17-N19)",9
2012,"São Paulo","45-49","Masculino","(Outros)",1768
2012,"São Paulo","5-9","Feminino","(G10-G99)",6
2012,"São Paulo","5-9","Feminino","(J45-J46)",3
2012,"São Paulo","5-9","Feminino","(Outros)",63
2012,"São Paulo","5-9","Masculino","(G10-G99)",6
2012,"São Paulo","5-9","Masculino","(N17-N19)",1
2012,"São Paulo","5-9","Masculino","(Outros)",92
2012,"São Paulo","50-54","Feminino","(D65-D77)",2
2012,"São Paulo","50-54","Feminino","(D80-D89)",1
2012,"São Paulo","50-54","Feminino","(E10-E14)",53
2012,"São Paulo","50-54","Feminino","(E66)",11
2012,"São Paulo","50-54","Feminino","(G10-G99)",7
2012,"São Paulo","50-54","Feminino","(I20, I23-I25)",44
2012,"São Paulo","50-54","Feminino","(I80-I82)",4
2012,"São Paulo","50-54","Feminino","(J40-J44)",31
2012,"São Paulo","50-54","Feminino","(J45-J46)",8
2012,"São Paulo","50-54","Feminino","(N17-N19)",7
2012,"São Paulo","50-54","Feminino","(Outros)",1249
2012,"São Paulo","50-54","Masculino","(D65-D77)",2
2012,"São Paulo","50-54","Masculino","(D80-D89)",1
2012,"São Paulo","50-54","Masculino","(E10-E14)",61
2012,"São Paulo","50-54","Masculino","(E66)",6
2012,"São Paulo","50-54","Masculino","(G10-G99)",20
2012,"São Paulo","50-54","Masculino","(I20, I23-I25)",105
2012,"São Paulo","50-54","Masculino","(I80-I82)",1
2012,"São Paulo","50-54","Masculino","(J09-J11)",1
2012,"São Paulo","50-54","Masculino","(J40-J44)",39
2012,"São Paulo","50-54","Masculino","(J45-J46)",4
2012,"São Paulo","50-54","Masculino","(N17-N19)",10
2012,"São Paulo","50-54","Masculino","(Outros)",2270
2012,"São Paulo","55-59","Feminino","(D65-D77)",5
2012,"São Paulo","55-59","Feminino","(D80-D89)",2
2012,"São Paulo","55-59","Feminino","(E10-E14)",72
2012,"São Paulo","55-59","Feminino","(E66)",11
2012,"São Paulo","55-59","Feminino","(G10-G99)",9
2012,"São Paulo","55-59","Feminino","(I20, I23-I25)",67
2012,"São Paulo","55-59","Feminino","(I80-I82)",1
2012,"São Paulo","55-59","Feminino","(J40-J44)",54
2012,"São Paulo","55-59","Feminino","(J45-J46)",5
2012,"São Paulo","55-59","Feminino","(N17-N19)",10
2012,"São Paulo","55-59","Feminino","(Outros)",1707
2012,"São Paulo","55-59","Masculino","(D65-D77)",5
2012,"São Paulo","55-59","Masculino","(E10-E14)",111
2012,"São Paulo","55-59","Masculino","(E66)",5
2012,"São Paulo","55-59","Masculino","(G10-G99)",30
2012,"São Paulo","55-59","Masculino","(I20, I23-I25)",143
2012,"São Paulo","55-59","Masculino","(I80-I82)",5
2012,"São Paulo","55-59","Masculino","(J40-J44)",79
2012,"São Paulo","55-59","Masculino","(J45-J46)",5
2012,"São Paulo","55-59","Masculino","(N17-N19)",14
2012,"São Paulo","55-59","Masculino","(Outros)",2822
2012,"São Paulo","60-64","Feminino","(D65-D77)",5
2012,"São Paulo","60-64","Feminino","(E10-E14)",89
2012,"São Paulo","60-64","Feminino","(E66)",7
2012,"São Paulo","60-64","Feminino","(G10-G99)",11
2012,"São Paulo","60-64","Feminino","(I20, I23-I25)",105
2012,"São Paulo","60-64","Feminino","(I80-I82)",5
2012,"São Paulo","60-64","Feminino","(J40-J44)",70
2012,"São Paulo","60-64","Feminino","(J45-J46)",5
2012,"São Paulo","60-64","Feminino","(N17-N19)",9
2012,"São Paulo","60-64","Feminino","(Outros)",1882
2012,"São Paulo","60-64","Masculino","(D65-D77)",7
2012,"São Paulo","60-64","Masculino","(E10-E14)",138
2012,"São Paulo","60-64","Masculino","(E66)",4
2012,"São Paulo","60-64","Masculino","(G10-G99)",17
2012,"São Paulo","60-64","Masculino","(I20, I23-I25)",184
2012,"São Paulo","60-64","Masculino","(I80-I82)",4
2012,"São Paulo","60-64","Masculino","(J09-J11)",1
2012,"São Paulo","60-64","Masculino","(J40-J44)",112
2012,"São Paulo","60-64","Masculino","(J45-J46)",5
2012,"São Paulo","60-64","Masculino","(N17-N19)",22
2012,"São Paulo","60-64","Masculino","(Outros)",2939
2012,"São Paulo","65-69","Feminino","(D65-D77)",1
2012,"São Paulo","65-69","Feminino","(E10-E14)",129
2012,"São Paulo","65-69","Feminino","(E66)",5
2012,"São Paulo","65-69","Feminino","(G10-G99)",18
2012,"São Paulo","65-69","Feminino","(I20, I23-I25)",141
2012,"São Paulo","65-69","Feminino","(I80-I82)",8
2012,"São Paulo","65-69","Feminino","(J09-J11)",1
2012,"São Paulo","65-69","Feminino","(J40-J44)",98
2012,"São Paulo","65-69","Feminino","(J45-J46)",6
2012,"São Paulo","65-69","Feminino","(N17-N19)",12
2012,"São Paulo","65-69","Feminino","(Outros)",2152
2012,"São Paulo","65-69","Masculino","(D65-D77)",2
2012,"São Paulo","65-69","Masculino","(E10-E14)",142
2012,"São Paulo","65-69","Masculino","(E66)",4
2012,"São Paulo","65-69","Masculino","(G10-G99)",24
2012,"São Paulo","65-69","Masculino","(I20, I23-I25)",202
2012,"São Paulo","65-69","Masculino","(I80-I82)",7
2012,"São Paulo","65-69","Masculino","(J40-J44)",134
2012,"São Paulo","65-69","Masculino","(J45-J46)",3
2012,"São Paulo","65-69","Masculino","(N17-N19)",13
2012,"São Paulo","65-69","Masculino","(Outros)",2936
2012,"São Paulo","70-74","Feminino","(D65-D77)",8
2012,"São Paulo","70-74","Feminino","(D80-D89)",2
2012,"São Paulo","70-74","Feminino","(E10-E14)",154
2012,"São Paulo","70-74","Feminino","(E66)",10
2012,"São Paulo","70-74","Feminino","(G10-G99)",19
2012,"São Paulo","70-74","Feminino","(I20, I23-I25)",175
2012,"São Paulo","70-74","Feminino","(I80-I82)",5
2012,"São Paulo","70-74","Feminino","(J40-J44)",129
2012,"São Paulo","70-74","Feminino","(J45-J46)",10
2012,"São Paulo","70-74","Feminino","(N17-N19)",13
2012,"São Paulo","70-74","Feminino","(Outros)",2553
2012,"São Paulo","70-74","Masculino","(D65-D77)",5
2012,"São Paulo","70-74","Masculino","(D80-D89)",1
2012,"São Paulo","70-74","Masculino","(E10-E14)",173
2012,"São Paulo","70-74","Masculino","(E66)",6
2012,"São Paulo","70-74","Masculino","(G10-G99)",16
2012,"São Paulo","70-74","Masculino","(I20, I23-I25)",216
2012,"São Paulo","70-74","Masculino","(I80-I82)",4
2012,"São Paulo","70-74","Masculino","(J40-J44)",182
2012,"São Paulo","70-74","Masculino","(J45-J46)",2
2012,"São Paulo","70-74","Masculino","(N17-N19)",16
2012,"São Paulo","70-74","Masculino","(Outros)",2952
2012,"São Paulo","70-74",NA,"(Outros)",1
2012,"São Paulo","75-79","Feminino","(D65-D77)",2
2012,"São Paulo","75-79","Feminino","(E10-E14)",193
2012,"São Paulo","75-79","Feminino","(E66)",7
2012,"São Paulo","75-79","Feminino","(G10-G99)",17
2012,"São Paulo","75-79","Feminino","(I20, I23-I25)",218
2012,"São Paulo","75-79","Feminino","(I80-I82)",10
2012,"São Paulo","75-79","Feminino","(J40-J44)",150
2012,"São Paulo","75-79","Feminino","(J45-J46)",6
2012,"São Paulo","75-79","Feminino","(N17-N19)",23
2012,"São Paulo","75-79","Feminino","(Outros)",3144
2012,"São Paulo","75-79","Masculino","(D65-D77)",3
2012,"São Paulo","75-79","Masculino","(E10-E14)",136
2012,"São Paulo","75-79","Masculino","(E66)",1
2012,"São Paulo","75-79","Masculino","(G10-G99)",19
2012,"São Paulo","75-79","Masculino","(I20, I23-I25)",217
2012,"São Paulo","75-79","Masculino","(I80-I82)",7
2012,"São Paulo","75-79","Masculino","(J40-J44)",248
2012,"São Paulo","75-79","Masculino","(J45-J46)",3
2012,"São Paulo","75-79","Masculino","(N17-N19)",20
2012,"São Paulo","75-79","Masculino","(Outros)",3107
2012,"São Paulo","80+","Feminino","(D65-D77)",11
2012,"São Paulo","80+","Feminino","(D80-D89)",2
2012,"São Paulo","80+","Feminino","(E10-E14)",529
2012,"São Paulo","80+","Feminino","(E66)",10
2012,"São Paulo","80+","Feminino","(G10-G99)",51
2012,"São Paulo","80+","Feminino","(I20, I23-I25)",601
2012,"São Paulo","80+","Feminino","(I80-I82)",52
2012,"São Paulo","80+","Feminino","(J09-J11)",1
2012,"São Paulo","80+","Feminino","(J40-J44)",481
2012,"São Paulo","80+","Feminino","(J45-J46)",32
2012,"São Paulo","80+","Feminino","(N17-N19)",87
2012,"São Paulo","80+","Feminino","(Outros)",11472
2012,"São Paulo","80+","Masculino","(D65-D77)",10
2012,"São Paulo","80+","Masculino","(E10-E14)",242
2012,"São Paulo","80+","Masculino","(G10-G99)",26
2012,"São Paulo","80+","Masculino","(I20, I23-I25)",414
2012,"São Paulo","80+","Masculino","(I80-I82)",13
2012,"São Paulo","80+","Masculino","(J09-J11)",1
2012,"São Paulo","80+","Masculino","(J40-J44)",523
2012,"São Paulo","80+","Masculino","(J45-J46)",11
2012,"São Paulo","80+","Masculino","(N17-N19)",80
2012,"São Paulo","80+","Masculino","(Outros)",6767
2012,"São Paulo","80+",NA,"(Outros)",1
2012,"São Paulo",NA,"Feminino","(G10-G99)",1
2012,"São Paulo",NA,"Feminino","(Outros)",28
2012,"São Paulo",NA,"Masculino","(I20, I23-I25)",8
2012,"São Paulo",NA,"Masculino","(J40-J44)",2
2012,"São Paulo",NA,"Masculino","(Outros)",271
2012,"São Paulo",NA,NA,"(I20, I23-I25)",1
2012,"São Paulo",NA,NA,"(Outros)",3
2013,"Campinas","0-4","Feminino","(D65-D77)",1
2013,"Campinas","0-4","Feminino","(J09-J11)",1
2013,"Campinas","0-4","Feminino","(J45-J46)",1
2013,"Campinas","0-4","Feminino","(N17-N19)",1
2013,"Campinas","0-4","Feminino","(Outros)",86
2013,"Campinas","0-4","Masculino","(G10-G99)",1
2013,"Campinas","0-4","Masculino","(J09-J11)",1
2013,"Campinas","0-4","Masculino","(Outros)",76
2013,"Campinas","0-4",NA,"(Outros)",1
2013,"Campinas","10-14","Feminino","(G10-G99)",1
2013,"Campinas","10-14","Feminino","(Outros)",13
2013,"Campinas","10-14","Masculino","(Outros)",10
2013,"Campinas","15-19","Feminino","(Outros)",13
2013,"Campinas","15-19","Masculino","(G10-G99)",2
2013,"Campinas","15-19","Masculino","(Outros)",36
2013,"Campinas","20-24","Feminino","(E66)",1
2013,"Campinas","20-24","Feminino","(J45-J46)",1
2013,"Campinas","20-24","Feminino","(Outros)",18
2013,"Campinas","20-24","Masculino","(E10-E14)",1
2013,"Campinas","20-24","Masculino","(J09-J11)",1
2013,"Campinas","20-24","Masculino","(Outros)",93
2013,"Campinas","25-29","Feminino","(E66)",1
2013,"Campinas","25-29","Feminino","(J09-J11)",1
2013,"Campinas","25-29","Feminino","(Outros)",35
2013,"Campinas","25-29","Masculino","(J09-J11)",1
2013,"Campinas","25-29","Masculino","(Outros)",71
2013,"Campinas","30-34","Feminino","(I80-I82)",1
2013,"Campinas","30-34","Feminino","(Outros)",38
2013,"Campinas","30-34","Masculino","(E10-E14)",1
2013,"Campinas","30-34","Masculino","(E66)",1
2013,"Campinas","30-34","Masculino","(Outros)",74
2013,"Campinas","35-39","Feminino","(I20, I23-I25)",1
2013,"Campinas","35-39","Feminino","(J09-J11)",2
2013,"Campinas","35-39","Feminino","(J45-J46)",1
2013,"Campinas","35-39","Feminino","(Outros)",46
2013,"Campinas","35-39","Masculino","(I20, I23-I25)",1
2013,"Campinas","35-39","Masculino","(N17-N19)",2
2013,"Campinas","35-39","Masculino","(Outros)",116
2013,"Campinas","40-44","Feminino","(E10-E14)",2
2013,"Campinas","40-44","Feminino","(I20, I23-I25)",1
2013,"Campinas","40-44","Feminino","(N17-N19)",1
2013,"Campinas","40-44","Feminino","(Outros)",55
2013,"Campinas","40-44","Masculino","(E10-E14)",1
2013,"Campinas","40-44","Masculino","(G10-G99)",2
2013,"Campinas","40-44","Masculino","(I20, I23-I25)",1
2013,"Campinas","40-44","Masculino","(Outros)",125
2013,"Campinas","45-49","Feminino","(E66)",4
2013,"Campinas","45-49","Feminino","(I20, I23-I25)",2
2013,"Campinas","45-49","Feminino","(J09-J11)",1
2013,"Campinas","45-49","Feminino","(J40-J44)",1
2013,"Campinas","45-49","Feminino","(N17-N19)",1
2013,"Campinas","45-49","Feminino","(Outros)",92
2013,"Campinas","45-49","Masculino","(E10-E14)",5
2013,"Campinas","45-49","Masculino","(I80-I82)",1
2013,"Campinas","45-49","Masculino","(J40-J44)",3
2013,"Campinas","45-49","Masculino","(N17-N19)",1
2013,"Campinas","45-49","Masculino","(Outros)",174
2013,"Campinas","5-9","Feminino","(G10-G99)",1
2013,"Campinas","5-9","Feminino","(Outros)",8
2013,"Campinas","5-9","Masculino","(Outros)",4
2013,"Campinas","50-54","Feminino","(E10-E14)",3
2013,"Campinas","50-54","Feminino","(E66)",1
2013,"Campinas","50-54","Feminino","(G10-G99)",1
2013,"Campinas","50-54","Feminino","(I20, I23-I25)",4
2013,"Campinas","50-54","Feminino","(J40-J44)",2
2013,"Campinas","50-54","Feminino","(Outros)",120
2013,"Campinas","50-54","Masculino","(E10-E14)",2
2013,"Campinas","50-54","Masculino","(G10-G99)",3
2013,"Campinas","50-54","Masculino","(I20, I23-I25)",3
2013,"Campinas","50-54","Masculino","(I80-I82)",1
2013,"Campinas","50-54","Masculino","(J09-J11)",2
2013,"Campinas","50-54","Masculino","(J40-J44)",4
2013,"Campinas","50-54","Masculino","(J45-J46)",1
2013,"Campinas","50-54","Masculino","(N17-N19)",1
2013,"Campinas","50-54","Masculino","(Outros)",219
2013,"Campinas","55-59","Feminino","(E10-E14)",5
2013,"Campinas","55-59","Feminino","(I20, I23-I25)",1
2013,"Campinas","55-59","Feminino","(J09-J11)",1
2013,"Campinas","55-59","Feminino","(J40-J44)",4
2013,"Campinas","55-59","Feminino","(N17-N19)",1
2013,"Campinas","55-59","Feminino","(Outros)",150
2013,"Campinas","55-59","Masculino","(E10-E14)",5
2013,"Campinas","55-59","Masculino","(G10-G99)",3
2013,"Campinas","55-59","Masculino","(I20, I23-I25)",9
2013,"Campinas","55-59","Masculino","(J09-J11)",1
2013,"Campinas","55-59","Masculino","(J40-J44)",5
2013,"Campinas","55-59","Masculino","(N17-N19)",1
2013,"Campinas","55-59","Masculino","(Outros)",282
2013,"Campinas","60-64","Feminino","(E10-E14)",2
2013,"Campinas","60-64","Feminino","(E66)",1
2013,"Campinas","60-64","Feminino","(G10-G99)",1
2013,"Campinas","60-64","Feminino","(I20, I23-I25)",4
2013,"Campinas","60-64","Feminino","(I80-I82)",1
2013,"Campinas","60-64","Feminino","(J09-J11)",1
2013,"Campinas","60-64","Feminino","(J40-J44)",8
2013,"Campinas","60-64","Feminino","(N17-N19)",1
2013,"Campinas","60-64","Feminino","(Outros)",195
2013,"Campinas","60-64","Masculino","(E10-E14)",11
2013,"Campinas","60-64","Masculino","(E66)",3
2013,"Campinas","60-64","Masculino","(G10-G99)",3
2013,"Campinas","60-64","Masculino","(I20, I23-I25)",6
2013,"Campinas","60-64","Masculino","(I80-I82)",1
2013,"Campinas","60-64","Masculino","(J40-J44)",7
2013,"Campinas","60-64","Masculino","(J45-J46)",1
2013,"Campinas","60-64","Masculino","(N17-N19)",1
2013,"Campinas","60-64","Masculino","(Outros)",268
2013,"Campinas","65-69","Feminino","(D65-D77)",1
2013,"Campinas","65-69","Feminino","(E10-E14)",6
2013,"Campinas","65-69","Feminino","(E66)",1
2013,"Campinas","65-69","Feminino","(G10-G99)",4
2013,"Campinas","65-69","Feminino","(I20, I23-I25)",4
2013,"Campinas","65-69","Feminino","(I80-I82)",1
2013,"Campinas","65-69","Feminino","(J40-J44)",12
2013,"Campinas","65-69","Feminino","(J45-J46)",1
2013,"Campinas","65-69","Feminino","(N17-N19)",2
2013,"Campinas","65-69","Feminino","(Outros)",205
2013,"Campinas","65-69","Masculino","(E10-E14)",7
2013,"Campinas","65-69","Masculino","(G10-G99)",2
2013,"Campinas","65-69","Masculino","(I20, I23-I25)",6
2013,"Campinas","65-69","Masculino","(J09-J11)",1
2013,"Campinas","65-69","Masculino","(J40-J44)",15
2013,"Campinas","65-69","Masculino","(N17-N19)",3
2013,"Campinas","65-69","Masculino","(Outros)",345
2013,"Campinas","70-74","Feminino","(D65-D77)",1
2013,"Campinas","70-74","Feminino","(E10-E14)",10
2013,"Campinas","70-74","Feminino","(G10-G99)",2
2013,"Campinas","70-74","Feminino","(I20, I23-I25)",8
2013,"Campinas","70-74","Feminino","(J09-J11)",1
2013,"Campinas","70-74","Feminino","(J40-J44)",11
2013,"Campinas","70-74","Feminino","(N17-N19)",2
2013,"Campinas","70-74","Feminino","(Outros)",223
2013,"Campinas","70-74","Masculino","(E10-E14)",11
2013,"Campinas","70-74","Masculino","(G10-G99)",8
2013,"Campinas","70-74","Masculino","(I20, I23-I25)",16
2013,"Campinas","70-74","Masculino","(J40-J44)",22
2013,"Campinas","70-74","Masculino","(N17-N19)",3
2013,"Campinas","70-74","Masculino","(Outros)",305
2013,"Campinas","75-79","Feminino","(D65-D77)",3
2013,"Campinas","75-79","Feminino","(E10-E14)",13
2013,"Campinas","75-79","Feminino","(E66)",1
2013,"Campinas","75-79","Feminino","(G10-G99)",3
2013,"Campinas","75-79","Feminino","(I20, I23-I25)",15
2013,"Campinas","75-79","Feminino","(J40-J44)",30
2013,"Campinas","75-79","Feminino","(J45-J46)",1
2013,"Campinas","75-79","Feminino","(N17-N19)",4
2013,"Campinas","75-79","Feminino","(Outros)",329
2013,"Campinas","75-79","Masculino","(D65-D77)",1
2013,"Campinas","75-79","Masculino","(E10-E14)",8
2013,"Campinas","75-79","Masculino","(G10-G99)",3
2013,"Campinas","75-79","Masculino","(I20, I23-I25)",5
2013,"Campinas","75-79","Masculino","(I80-I82)",3
2013,"Campinas","75-79","Masculino","(J40-J44)",29
2013,"Campinas","75-79","Masculino","(N17-N19)",4
2013,"Campinas","75-79","Masculino","(Outros)",376
2013,"Campinas","80+","Feminino","(E10-E14)",55
2013,"Campinas","80+","Feminino","(G10-G99)",7
2013,"Campinas","80+","Feminino","(I20, I23-I25)",33
2013,"Campinas","80+","Feminino","(I80-I82)",7
2013,"Campinas","80+","Feminino","(J09-J11)",1
2013,"Campinas","80+","Feminino","(J40-J44)",43
2013,"Campinas","80+","Feminino","(J45-J46)",4
2013,"Campinas","80+","Feminino","(N17-N19)",7
2013,"Campinas","80+","Feminino","(Outros)",1173
2013,"Campinas","80+","Masculino","(D65-D77)",1
2013,"Campinas","80+","Masculino","(E10-E14)",16
2013,"Campinas","80+","Masculino","(G10-G99)",2
2013,"Campinas","80+","Masculino","(I20, I23-I25)",21
2013,"Campinas","80+","Masculino","(I80-I82)",1
2013,"Campinas","80+","Masculino","(J09-J11)",1
2013,"Campinas","80+","Masculino","(J40-J44)",59
2013,"Campinas","80+","Masculino","(N17-N19)",13
2013,"Campinas","80+","Masculino","(Outros)",709
2013,"Campinas",NA,"Masculino","(Outros)",1
2013,"Guarulhos","0-4","Feminino","(J40-J44)",1
2013,"Guarulhos","0-4","Feminino","(Outros)",129
2013,"Guarulhos","0-4","Masculino","(G10-G99)",1
2013,"Guarulhos","0-4","Masculino","(N17-N19)",1
2013,"Guarulhos","0-4","Masculino","(Outros)",167
2013,"Guarulhos","10-14","Feminino","(G10-G99)",1
2013,"Guarulhos","10-14","Feminino","(I20, I23-I25)",1
2013,"Guarulhos","10-14","Feminino","(Outros)",15
2013,"Guarulhos","10-14","Masculino","(G10-G99)",3
2013,"Guarulhos","10-14","Masculino","(N17-N19)",1
2013,"Guarulhos","10-14","Masculino","(Outros)",12
2013,"Guarulhos","15-19","Feminino","(E10-E14)",1
2013,"Guarulhos","15-19","Feminino","(J40-J44)",1
2013,"Guarulhos","15-19","Feminino","(Outros)",18
2013,"Guarulhos","15-19","Masculino","(G10-G99)",1
2013,"Guarulhos","15-19","Masculino","(I20, I23-I25)",1
2013,"Guarulhos","15-19","Masculino","(J09-J11)",1
2013,"Guarulhos","15-19","Masculino","(Outros)",86
