"ano","mun","idade","sexo","causabas","obitos"
2022,350950,81,"Masculino","(G10-G99)",2
2022,350950,81,"Masculino","(I20, I23-I25)",5
2022,350950,81,"Masculino","(I80-I82)",1
2022,350950,81,"Masculino","(J09-J11)",1
2022,350950,81,"Masculino","(J40-J44)",7
2022,350950,81,"Masculino","(N17-N19)",1
2022,350950,81,"Masculino","(Outros)",88
2022,350950,82,"Feminino","(D65-D77)",1
2022,350950,82,"Feminino","(E10-E14)",2
2022,350950,82,"Feminino","(G10-G99)",8
2022,350950,82,"Feminino","(I20, I23-I25)",1
2022,350950,82,"Feminino","(I80-I82)",1
2022,350950,82,"Feminino","(J40-J44)",6
2022,350950,82,"Feminino","(N17-N19)",2
2022,350950,82,"Feminino","(Outros)",102
2022,350950,82,"Masculino","(E10-E14)",3
2022,350950,82,"Masculino","(G10-G99)",5
2022,350950,82,"Masculino","(I20, I23-I25)",3
2022,350950,82,"Masculino","(J40-J44)",6
2022,350950,82,"Masculino","(Outros)",93
2022,350950,83,"Feminino","(E10-E14)",2
2022,350950,83,"Feminino","(G10-G99)",3
2022,350950,83,"Feminino","(I20, I23-I25)",1
2022,350950,83,"Feminino","(J09-J11)",1
2022,350950,83,"Feminino","(J40-J44)",2
2022,350950,83,"Feminino","(J45-J46)",1
2022,350950,83,"Feminino","(N17-N19)",2
2022,350950,83,"Feminino","(Outros)",114
2022,350950,83,"Masculino","(E10-E14)",3
2022,350950,83,"Masculino","(G10-G99)",3
2022,350950,83,"Masculino","(I20, I23-I25)",2
2022,350950,83,"Masculino","(J40-J44)",5
2022,350950,83,"Masculino","(N17-N19)",2
2022,350950,83,"Masculino","(Outros)",80
2022,350950,84,"Feminino","(E10-E14)",7
2022,350950,84,"Feminino","(G10-G99)",5
2022,350950,84,"Feminino","(J40-J44)",4
2022,350950,84,"Feminino","(N17-N19)",3
2022,350950,84,"Feminino","(Outros)",105
2022,350950,84,"Masculino","(E10-E14)",4
2022,350950,84,"Masculino","(I20, I23-I25)",7
2022,350950,84,"Masculino","(J09-J11)",1
2022,350950,84,"Masculino","(J40-J44)",4
2022,350950,84,"Masculino","(N17-N19)",2
2022,350950,84,"Masculino","(Outros)",99
2022,350950,85,"Feminino","(E10-E14)",2
2022,350950,85,"Feminino","(G10-G99)",4
2022,350950,85,"Feminino","(I20, I23-I25)",5
2022,350950,85,"Feminino","(I80-I82)",1
2022,350950,85,"Feminino","(J09-J11)",1
2022,350950,85,"Feminino","(J40-J44)",5
2022,350950,85,"Feminino","(Outros)",115
2022,350950,85,"Masculino","(D65-D77)",1
2022,350950,85,"Masculino","(E10-E14)",1
2022,350950,85,"Masculino","(G10-G99)",2
2022,350950,85,"Masculino","(J40-J44)",6
2022,350950,85,"Masculino","(Outros)",83
2022,350950,86,"Feminino","(D65-D77)",1
2022,350950,86,"Feminino","(E10-E14)",6
2022,350950,86,"Feminino","(G10-G99)",3
2022,350950,86,"Feminino","(I20, I23-I25)",5
2022,350950,86,"Feminino","(I80-I82)",1
2022,350950,86,"Feminino","(J40-J44)",5
2022,350950,86,"Feminino","(J45-J46)",1
2022,350950,86,"Feminino","(N17-N19)",1
2022,350950,86,"Feminino","(Outros)",108
2022,350950,86,"Masculino","(G10-G99)",4
2022,350950,86,"Masculino","(J40-J44)",6
2022,350950,86,"Masculino","(N17-N19)",1
2022,350950,86,"Masculino","(Outros)",103
2022,350950,87,"Feminino","(E10-E14)",4
2022,350950,87,"Feminino","(G10-G99)",1
2022,350950,87,"Feminino","(I20, I23-I25)",6
2022,350950,87,"Feminino","(J09-J11)",2
2022,350950,87,"Feminino","(J40-J44)",8
2022,350950,87,"Feminino","(N17-N19)",1
2022,350950,87,"Feminino","(Outros)",97
2022,350950,87,"Masculino","(E10-E14)",1
2022,350950,87,"Masculino","(G10-G99)",4
2022,350950,87,"Masculino","(I20, I23-I25)",3
2022,350950,87,"Masculino","(J40-J44)",4
2022,350950,87,"Masculino","(N17-N19)",2
2022,350950,87,"Masculino","(Outros)",77
2022,350950,88,"Feminino","(E10-E14)",4
2022,350950,88,"Feminino","(G10-G99)",6
2022,350950,88,"Feminino","(I20, I23-I25)",2
2022,350950,88,"Feminino","(J40-J44)",3
2022,350950,88,"Feminino","(N17-N19)",3
2022,350950,88,"Feminino","(Outros)",106
2022,350950,88,"Masculino","(E10-E14)",2
2022,350950,88,"Masculino","(G10-G99)",3
2022,350950,88,"Masculino","(I20, I23-I25)",2
2022,350950,88,"Masculino","(J09-J11)",1
2022,350950,88,"Masculino","(J40-J44)",3
2022,350950,88,"Masculino","(N17-N19)",2
2022,350950,88,"Masculino","(Outros)",72
2022,350950,89,"Feminino","(E10-E14)",9
2022,350950,89,"Feminino","(G10-G99)",5
2022,350950,89,"Feminino","(I20, I23-I25)",1
2022,350950,89,"Feminino","(J40-J44)",4
2022,350950,89,"Feminino","(N17-N19)",2
2022,350950,89,"Feminino","(Outros)",142
2022,350950,89,"Masculino","(E10-E14)",3
2022,350950,89,"Masculino","(G10-G99)",3
2022,350950,89,"Masculino","(I20, I23-I25)",1
2022,350950,89,"Masculino","(J40-J44)",2
2022,350950,89,"Masculino","(N17-N19)",2
2022,350950,89,"Masculino","(Outros)",66
2022,350950,90,"Feminino","(E10-E14)",1
2022,350950,90,"Feminino","(E66)",1
2022,350950,90,"Feminino","(G10-G99)",7
2022,350950,90,"Feminino","(I20, I23-I25)",1
2022,350950,90,"Feminino","(I80-I82)",1
2022,350950,90,"Feminino","(J09-J11)",1
2022,350950,90,"Feminino","(J40-J44)",2
2022,350950,90,"Feminino","(N17-N19)",1
2022,350950,90,"Feminino","(Outros)",99
2022,350950,90,"Masculino","(E10-E14)",3
2022,350950,90,"Masculino","(G10-G99)",2
2022,350950,90,"Masculino","(I20, I23-I25)",2
2022,350950,90,"Masculino","(J09-J11)",1
2022,350950,90,"Masculino","(J40-J44)",7
2022,350950,90,"Masculino","(N17-N19)",1
2022,350950,90,"Masculino","(Outros)",63
2022,350950,91,"Feminino","(E10-E14)",2
2022,350950,91,"Feminino","(G10-G99)",5
2022,350950,91,"Feminino","(I20, I23-I25)",2
2022,350950,91,"Feminino","(J09-J11)",1
2022,350950,91,"Feminino","(J40-J44)",3
2022,350950,91,"Feminino","(N17-N19)",2
2022,350950,91,"Feminino","(Outros)",129
2022,350950,91,"Masculino","(E10-E14)",2
2022,350950,91,"Masculino","(G10-G99)",3
2022,350950,91,"Masculino","(I20, I23-I25)",2
2022,350950,91,"Masculino","(J09-J11)",1
2022,350950,91,"Masculino","(J40-J44)",2
2022,350950,91,"Masculino","(N17-N19)",1
2022,350950,91,"Masculino","(Outros)",57
2022,350950,92,"Feminino","(E10-E14)",2
2022,350950,92,"Feminino","(E66)",1
2022,350950,92,"Feminino","(G10-G99)",6
2022,350950,92,"Feminino","(I20, I23-I25)",2
2022,350950,92,"Feminino","(J09-J11)",1
2022,350950,92,"Feminino","(J40-J44)",4
2022,350950,92,"Feminino","(N17-N19)",2
2022,350950,92,"Feminino","(Outros)",107
2022,350950,92,"Masculino","(D65-D77)",1
2022,350950,92,"Masculino","(E10-E14)",2
2022,350950,92,"Masculino","(G10-G99)",2
2022,350950,92,"Masculino","(I20, I23-I25)",2
2022,350950,92,"Masculino","(J09-J11)",1
2022,350950,92,"Masculino","(J40-J44)",2
2022,350950,92,"Masculino","(N17-N19)",1
2022,350950,92,"Masculino","(Outros)",56
2022,350950,93,"Feminino","(D65-D77)",1
2022,350950,93,"Feminino","(E10-E14)",4
2022,350950,93,"Feminino","(G10-G99)",2
2022,350950,93,"Feminino","(I20, I23-I25)",1
2022,350950,93,"Feminino","(J40-J44)",5
2022,350950,93,"Feminino","(N17-N19)",2
2022,350950,93,"Feminino","(Outros)",78
2022,350950,93,"Masculino","(E10-E14)",3
2022,350950,93,"Masculino","(G10-G99)",2
2022,350950,93,"Masculino","(I20, I23-I25)",1
2022,350950,93,"Masculino","(J09-J11)",1
2022,350950,93,"Masculino","(J40-J44)",4
2022,350950,93,"Masculino","(Outros)",44
2022,350950,94,"Feminino","(E10-E14)",6
2022,350950,94,"Feminino","(G10-G99)",6
2022,350950,94,"Feminino","(J40-J44)",3
2022,350950,94,"Feminino","(N17-N19)",2
2022,350950,94,"Feminino","(Outros)",62
2022,350950,94,"Masculino","(E10-E14)",1
2022,350950,94,"Masculino","(G10-G99)",2
2022,350950,94,"Masculino","(I20, I23-I25)",1
2022,350950,94,"Masculino","(J09-J11)",1
2022,350950,94,"Masculino","(J40-J44)",1
2022,350950,94,"Masculino","(N17-N19)",2
2022,350950,94,"Masculino","(Outros)",38
2022,350950,95,"Feminino","(E10-E14)",3
2022,350950,95,"Feminino","(G10-G99)",7
2022,350950,95,"Feminino","(I20, I23-I25)",1
2022,350950,95,"Feminino","(J40-J44)",2
2022,350950,95,"Feminino","(N17-N19)",1
2022,350950,95,"Feminino","(Outros)",68
2022,350950,95,"Masculino","(G10-G99)",1
2022,350950,95,"Masculino","(I20, I23-I25)",2
2022,350950,95,"Masculino","(J40-J44)",2
2022,350950,95,"Masculino","(Outros)",31
2022,350950,96,"Feminino","(E10-E14)",3
2022,350950,96,"Feminino","(G10-G99)",6
2022,350950,96,"Feminino","(J40-J44)",1
2022,350950,96,"Feminino","(N17-N19)",1
2022,350950,96,"Feminino","(Outros)",53
2022,350950,96,"Masculino","(E10-E14)",2
2022,350950,96,"Masculino","(G10-G99)",2
2022,350950,96,"Masculino","(I20, I23-I25)",1
2022,350950,96,"Masculino","(Outros)",25
2022,350950,97,"Feminino","(I20, I23-I25)",2
2022,350950,97,"Feminino","(Outros)",38
2022,350950,97,"Masculino","(E10-E14)",1
2022,350950,97,"Masculino","(J40-J44)",2
2022,350950,97,"Masculino","(Outros)",14
2022,350950,98,"Feminino","(G10-G99)",3
2022,350950,98,"Feminino","(J40-J44)",2
2022,350950,98,"Feminino","(Outros)",26
2022,350950,98,"Masculino","(I20, I23-I25)",1
2022,350950,98,"Masculino","(J40-J44)",1
2022,350950,98,"Masculino","(Outros)",10
2022,350950,99,"Feminino","(E10-E14)",1
2022,350950,99,"Feminino","(G10-G99)",1
2022,350950,99,"Feminino","(J09-J11)",1
2022,350950,99,"Feminino","(N17-N19)",2
2022,350950,99,"Feminino","(Outros)",17
2022,350950,99,"Masculino","(I20, I23-I25)",1
2022,350950,99,"Masculino","(N17-N19)",1
2022,350950,99,"Masculino","(Outros)",4
2022,350950,100,"Feminino","(G10-G99)",3
2022,350950,100,"Feminino","(Outros)",14
2022,350950,100,"Masculino","(G10-G99)",2
2022,350950,100,"Masculino","(N17-N19)",1
2022,350950,100,"Masculino","(Outros)",3
2022,350950,101,"Feminino","(G10-G99)",5
2022,350950,101,"Feminino","(J40-J44)",2
2022,350950,101,"Feminino","(Outros)",5
2022,350950,101,"Masculino","(Outros)",4
2022,350950,102,"Feminino","(N17-N19)",1
2022,350950,102,"Feminino","(Outros)",8
2022,350950,102,"Masculino","(J09-J11)",1
2022,350950,102,"Masculino","(Outros)",2
2022,350950,103,"Feminino","(Outros)",6
2022,350950,103,"Masculino","(G10-G99)",1
2022,350950,103,"Masculino","(J40-J44)",1
2022,350950,104,"Feminino","(G10-G99)",1
2022,350950,104,"Feminino","(Outros)",4
2022,350950,104,"Masculino","(G10-G99)",1
2022,350950,105,"Feminino","(G10-G99)",1
2022,350950,105,"Feminino","(Outros)",1
2022,350950,105,"Masculino","(Outros)",1
2022,350950,106,"Feminino","(Outros)",2
2022,350950,106,"Masculino","(Outros)",2
2022,350950,107,"Feminino","(Outros)",1
2022,350950,108,"Feminino","(Outros)",1
2022,350950,109,"Feminino","(Outros)",1
2022,350950,NA,"Masculino","(Outros)",4
2022,351880,0,"Feminino","(G10-G99)",3
2022,351880,0,"Feminino","(N17-N19)",1
2022,351880,0,"Feminino","(Outros)",90
2022,351880,0,"Masculino","(D65-D77)",1
2022,351880,0,"Masculino","(G10-G99)",1
2022,351880,0,"Masculino","(Outros)",138
2022,351880,1,"Feminino","(G10-G99)",1
2022,351880,1,"Feminino","(Outros)",7
2022,351880,1,"Masculino","(Outros)",6
2022,351880,2,"Feminino","(Outros)",11
2022,351880,2,"Masculino","(Outros)",3
2022,351880,3,"Feminino","(Outros)",3
2022,351880,3,"Masculino","(G10-G99)",1
2022,351880,3,"Masculino","(Outros)",6
2022,351880,4,"Feminino","(G10-G99)",1
2022,351880,4,"Feminino","(Outros)",2
2022,351880,4,"Masculino","(Outros)",1
2022,351880,5,"Feminino","(Outros)",4
2022,351880,5,"Masculino","(Outros)",2
2022,351880,6,"Feminino","(Outros)",1
2022,351880,6,"Masculino","(J45-J46)",1
2022,351880,6,"Masculino","(Outros)",2
2022,351880,7,"Feminino","(Outros)",1
2022,351880,7,"Masculino","(D65-D77)",1
2022,351880,7,"Masculino","(Outros)",1
2022,351880,8,"Feminino","(G10-G99)",1
2022,351880,8,"Feminino","(Outros)",2
2022,351880,8,"Masculino","(Outros)",3
2022,351880,9,"Feminino","(Outros)",1
2022,351880,9,"Masculino","(Outros)",4
2022,351880,10,"Feminino","(Outros)",1
2022,351880,11,"Masculino","(Outros)",1
2022,351880,12,"Feminino","(Outros)",2
2022,351880,12,"Masculino","(Outros)",3
2022,351880,13,"Feminino","(Outros)",2
2022,351880,13,"Masculino","(Outros)",1
2022,351880,14,"Feminino","(Outros)",1
2022,351880,14,"Masculino","(Outros)",3
2022,351880,15,"Feminino","(Outros)",3
2022,351880,15,"Masculino","(G10-G99)",1
2022,351880,15,"Masculino","(Outros)",5
2022,351880,16,"Feminino","(Outros)",1
2022,351880,16,"Masculino","(Outros)",9
2022,351880,17,"Feminino","(Outros)",6
2022,351880,17,"Masculino","(E10-E14)",1
2022,351880,17,"Masculino","(Outros)",9
2022,351880,18,"Feminino","(Outros)",3
2022,351880,18,"Masculino","(Outros)",7
2022,351880,19,"Feminino","(Outros)",7
2022,351880,19,"Masculino","(Outros)",18
2022,351880,20,"Feminino","(D65-D77)",1
2022,351880,20,"Feminino","(Outros)",4
2022,351880,20,"Masculino","(Outros)",13
2022,351880,21,"Feminino","(Outros)",6
2022,351880,21,"Masculino","(G10-G99)",1
2022,351880,21,"Masculino","(Outros)",17
2022,351880,22,"Feminino","(Outros)",6
2022,351880,22,"Masculino","(Outros)",20
2022,351880,23,"Feminino","(Outros)",6
2022,351880,23,"Masculino","(Outros)",20
2022,351880,24,"Feminino","(Outros)",4
2022,351880,24,"Masculino","(G10-G99)",1
2022,351880,24,"Masculino","(Outros)",26
2022,351880,25,"Feminino","(Outros)",8
2022,351880,25,"Masculino","(Outros)",11
2022,351880,26,"Feminino","(Outros)",4
2022,351880,26,"Masculino","(I20, I23-I25)",1
2022,351880,26,"Masculino","(Outros)",21
2022,351880,27,"Feminino","(E10-E14)",3
2022,351880,27,"Feminino","(Outros)",7
2022,351880,27,"Masculino","(I20, I23-I25)",2
2022,351880,27,"Masculino","(N17-N19)",1
2022,351880,27,"Masculino","(Outros)",11
2022,351880,28,"Feminino","(Outros)",10
2022,351880,28,"Masculino","(G10-G99)",1
2022,351880,28,"Masculino","(Outros)",20
2022,351880,29,"Feminino","(Outros)",9
2022,351880,29,"Masculino","(Outros)",21
2022,351880,30,"Feminino","(Outros)",10
2022,351880,30,"Masculino","(Outros)",23
2022,351880,31,"Feminino","(I80-I82)",1
2022,351880,31,"Feminino","(Outros)",7
2022,351880,31,"Masculino","(Outros)",21
2022,351880,32,"Feminino","(I80-I82)",1
2022,351880,32,"Feminino","(Outros)",21
2022,351880,32,"Masculino","(I20, I23-I25)",1
2022,351880,32,"Masculino","(Outros)",23
2022,351880,33,"Feminino","(G10-G99)",1
2022,351880,33,"Feminino","(Outros)",14
2022,351880,33,"Masculino","(E66)",1
2022,351880,33,"Masculino","(Outros)",27
2022,351880,34,"Feminino","(G10-G99)",1
2022,351880,34,"Feminino","(I20, I23-I25)",1
2022,351880,34,"Feminino","(Outros)",6
2022,351880,34,"Masculino","(E10-E14)",1
2022,351880,34,"Masculino","(Outros)",26
2022,351880,35,"Feminino","(E10-E14)",3
2022,351880,35,"Feminino","(Outros)",9
2022,351880,35,"Masculino","(E10-E14)",1
2022,351880,35,"Masculino","(N17-N19)",1
2022,351880,35,"Masculino","(Outros)",28
2022,351880,36,"Feminino","(Outros)",11
2022,351880,36,"Masculino","(E10-E14)",2
2022,351880,36,"Masculino","(Outros)",27
2022,351880,37,"Feminino","(I20, I23-I25)",1
2022,351880,37,"Feminino","(Outros)",20
2022,351880,37,"Masculino","(E10-E14)",3
2022,351880,37,"Masculino","(J40-J44)",1
2022,351880,37,"Masculino","(Outros)",30
2022,351880,38,"Feminino","(Outros)",23
2022,351880,38,"Masculino","(J45-J46)",1
2022,351880,38,"Masculino","(Outros)",29
2022,351880,39,"Feminino","(I20, I23-I25)",2
2022,351880,39,"Feminino","(Outros)",11
2022,351880,39,"Masculino","(E10-E14)",2
2022,351880,39,"Masculino","(E66)",1
2022,351880,39,"Masculino","(Outros)",26
2022,351880,40,"Feminino","(Outros)",17
2022,351880,40,"Masculino","(E10-E14)",1
2022,351880,40,"Masculino","(Outros)",44
2022,351880,41,"Feminino","(I80-I82)",1
2022,351880,41,"Feminino","(Outros)",22
2022,351880,41,"Masculino","(E66)",1
2022,351880,41,"Masculino","(J40-J44)",1
2022,351880,41,"Masculino","(Outros)",38
2022,351880,42,"Feminino","(Outros)",22
2022,351880,42,"Masculino","(Outros)",28
2022,351880,43,"Feminino","(I80-I82)",1
2022,351880,43,"Feminino","(J40-J44)",1
2022,351880,43,"Feminino","(Outros)",24
2022,351880,43,"Masculino","(E10-E14)",1
2022,351880,43,"Masculino","(G10-G99)",1
2022,351880,43,"Masculino","(N17-N19)",1
2022,351880,43,"Masculino","(Outros)",39
2022,351880,44,"Feminino","(J45-J46)",1
2022,351880,44,"Feminino","(Outros)",20
2022,351880,44,"Masculino","(E10-E14)",2
2022,351880,44,"Masculino","(I20, I23-I25)",1
2022,351880,44,"Masculino","(N17-N19)",1
2022,351880,44,"Masculino","(Outros)",40
2022,351880,45,"Feminino","(J40-J44)",1
2022,351880,45,"Feminino","(Outros)",31
2022,351880,45,"Masculino","(I20, I23-I25)",1
2022,351880,45,"Masculino","(Outros)",57
2022,351880,46,"Feminino","(Outros)",23
2022,351880,46,"Masculino","(G10-G99)",1
2022,351880,46,"Masculino","(I20, I23-I25)",1
2022,351880,46,"Masculino","(Outros)",35
2022,351880,47,"Feminino","(G10-G99)",1
2022,351880,47,"Feminino","(J40-J44)",1
2022,351880,47,"Feminino","(Outros)",32
2022,351880,47,"Masculino","(E10-E14)",1
2022,351880,47,"Masculino","(G10-G99)",1
2022,351880,47,"Masculino","(I20, I23-I25)",2
2022,351880,47,"Masculino","(Outros)",43
2022,351880,48,"Feminino","(E10-E14)",1
2022,351880,48,"Feminino","(I20, I23-I25)",1
2022,351880,48,"Feminino","(Outros)",30
2022,351880,48,"Masculino","(I20, I23-I25)",3
2022,351880,48,"Masculino","(I80-I82)",1
2022,351880,48,"Masculino","(J40-J44)",1
2022,351880,48,"Masculino","(Outros)",44
2022,351880,49,"Feminino","(E10-E14)",2
2022,351880,49,"Feminino","(E66)",1
2022,351880,49,"Feminino","(G10-G99)",1
2022,351880,49,"Feminino","(Outros)",25
2022,351880,49,"Masculino","(I20, I23-I25)",7
2022,351880,49,"Masculino","(N17-N19)",3
2022,351880,49,"Masculino","(Outros)",41
2022,351880,50,"Feminino","(E10-E14)",1
2022,351880,50,"Feminino","(I20, I23-I25)",2
2022,351880,50,"Feminino","(Outros)",29
2022,351880,50,"Masculino","(I20, I23-I25)",2
2022,351880,50,"Masculino","(J40-J44)",1
2022,351880,50,"Masculino","(N17-N19)",1
2022,351880,50,"Masculino","(Outros)",52
2022,351880,51,"Feminino","(G10-G99)",1
2022,351880,51,"Feminino","(I20, I23-I25)",1
2022,351880,51,"Feminino","(N17-N19)",2
2022,351880,51,"Feminino","(Outros)",44
2022,351880,51,"Masculino","(D80-D89)",1
2022,351880,51,"Masculino","(E10-E14)",1
2022,351880,51,"Masculino","(J40-J44)",1
2022,351880,51,"Masculino","(N17-N19)",1
2022,351880,51,"Masculino","(Outros)",72
2022,351880,52,"Feminino","(E10-E14)",2
2022,351880,52,"Feminino","(J09-J11)",1
2022,351880,52,"Feminino","(J45-J46)",1
2022,351880,52,"Feminino","(Outros)",31
2022,351880,52,"Masculino","(D65-D77)",1
2022,351880,52,"Masculino","(E10-E14)",1
2022,351880,52,"Masculino","(G10-G99)",1
2022,351880,52,"Masculino","(I20, I23-I25)",1
2022,351880,52,"Masculino","(N17-N19)",2
2022,351880,52,"Masculino","(Outros)",60
2022,351880,53,"Feminino","(E10-E14)",1
2022,351880,53,"Feminino","(E66)",1
2022,351880,53,"Feminino","(I20, I23-I25)",1
2022,351880,53,"Feminino","(Outros)",48
2022,351880,53,"Masculino","(E10-E14)",3
2022,351880,53,"Masculino","(I20, I23-I25)",1
2022,351880,53,"Masculino","(Outros)",74
2022,351880,54,"Feminino","(E10-E14)",1
2022,351880,54,"Feminino","(J40-J44)",3
2022,351880,54,"Feminino","(N17-N19)",1
2022,351880,54,"Feminino","(Outros)",32
2022,351880,54,"Masculino","(E10-E14)",1
2022,351880,54,"Masculino","(I20, I23-I25)",1
2022,351880,54,"Masculino","(J09-J11)",1
2022,351880,54,"Masculino","(J40-J44)",3
2022,351880,54,"Masculino","(Outros)",77
2022,351880,55,"Feminino","(D65-D77)",1
2022,351880,55,"Feminino","(E10-E14)",1
2022,351880,55,"Feminino","(I20, I23-I25)",1
2022,351880,55,"Feminino","(J40-J44)",1
2022,351880,55,"Feminino","(N17-N19)",2
2022,351880,55,"Feminino","(Outros)",37
2022,351880,55,"Masculino","(E10-E14)",2
2022,351880,55,"Masculino","(I20, I23-I25)",1
2022,351880,55,"Masculino","(N17-N19)",4
2022,351880,55,"Masculino","(Outros)",65
2022,351880,56,"Feminino","(I20, I23-I25)",2
2022,351880,56,"Feminino","(J40-J44)",1
2022,351880,56,"Feminino","(J45-J46)",1
2022,351880,56,"Feminino","(Outros)",42
2022,351880,56,"Masculino","(E10-E14)",1
2022,351880,56,"Masculino","(G10-G99)",1
2022,351880,56,"Masculino","(I20, I23-I25)",1
2022,351880,56,"Masculino","(N17-N19)",1
2022,351880,56,"Masculino","(Outros)",80
2022,351880,57,"Feminino","(E10-E14)",3
2022,351880,57,"Feminino","(E66)",1
2022,351880,57,"Feminino","(I20, I23-I25)",1
2022,351880,57,"Feminino","(J45-J46)",1
2022,351880,57,"Feminino","(N17-N19)",1
2022,351880,57,"Feminino","(Outros)",39
2022,351880,57,"Masculino","(E10-E14)",4
2022,351880,57,"Masculino","(I20, I23-I25)",1
2022,351880,57,"Masculino","(J40-J44)",1
2022,351880,57,"Masculino","(N17-N19)",1
2022,351880,57,"Masculino","(Outros)",82
2022,351880,58,"Feminino","(E10-E14)",4
2022,351880,58,"Feminino","(G10-G99)",1
2022,351880,58,"Feminino","(J40-J44)",2
2022,351880,58,"Feminino","(Outros)",50
2022,351880,58,"Masculino","(D65-D77)",1
2022,351880,58,"Masculino","(E10-E14)",2
2022,351880,58,"Masculino","(E66)",1
2022,351880,58,"Masculino","(I20, I23-I25)",2
2022,351880,58,"Masculino","(J40-J44)",1
2022,351880,58,"Masculino","(N17-N19)",1
2022,351880,58,"Masculino","(Outros)",69
2022,351880,59,"Feminino","(E10-E14)",2
2022,351880,59,"Feminino","(I20, I23-I25)",2
2022,351880,59,"Feminino","(J40-J44)",2
2022,351880,59,"Feminino","(N17-N19)",1
2022,351880,59,"Feminino","(Outros)",55
2022,351880,59,"Masculino","(E10-E14)",2
2022,351880,59,"Masculino","(I20, I23-I25)",4
2022,351880,59,"Masculino","(J09-J11)",1
2022,351880,59,"Masculino","(J40-J44)",2
2022,351880,59,"Masculino","(Outros)",97
2022,351880,60,"Feminino","(I20, I23-I25)",2
2022,351880,60,"Feminino","(J40-J44)",2
